"ID","MESSAGE__C"
"a1M1N000005e3NhUAI","a1U1N00000JG5kqUAD-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 21 2019 9:49 AM LEFAVE, REBECCA reduced recurring payment amount to current balance.   Customer ID:	1266000 Customer Name:	Nicole Thompson Recurring Amount:	$101.12 Recurring Billing Information:	Customer will be billed every Month on 19th starting 01/19/2018 until 03/19/2019 Next Billing Date:	03/19/2019
<br>
<br> December 19 2017  4:01 PM  LAMPRON, KIM bp-balance of $1,500.00.   agreement in the amount of $101.17 on the 19th day of the month, starting 01/19/2018 and ending 03/19/2019 (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3OVUAY","a1U1N00000JG5lVUAT-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: cd8d3f0e-cb21-42b7-b553-857707a08b41 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.AwardDetailEntryParser.inboundParser: line 229, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3OzUAI","a1U1N00000JG5m1UAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 74080424-7520-4c49-be72-bdda5fa068a5 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountholderParser.inboundParser: line 1553, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3P4UAI","a1U1N00000JG5mIUAT-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: cd8d3f0e-cb21-42b7-b553-857707a08b41 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.FinancialAidDetailsParser.processContent: line 1029, column 1
Class.APEX2OBJECT_Parser.FinancialAidDetailsParser.inboundParser: line 980, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3P9UAI","{""errors"":[{""code"":""admissionApplication"",""description"":""Unknown error code."",""message"":""This person '1388309' is already enrolled in the program 'MA.ECW.FIC'""}]}"
"a1M1N000005e3PJUAY","a1U1N00000JG5oNUAT-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 97af08a0-3fc6-4dc8-8b2c-f3928fdcb11c not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.AwardDetailEntryParser.inboundParser: line 229, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3PiUAI","a1U1N00000JG5pyUAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: cd8d3f0e-cb21-42b7-b553-857707a08b41 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.AwardDetailEntryParser.inboundParser: line 229, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3PnUAI","a1U1N00000JG5poUAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 97af08a0-3fc6-4dc8-8b2c-f3928fdcb11c not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.FinancialAidDetailsParser.processContent: line 1029, column 1
Class.APEX2OBJECT_Parser.FinancialAidDetailsParser.inboundParser: line 980, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3QbUAI","a1U1N00000JG5qmUAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: cd8d3f0e-cb21-42b7-b553-857707a08b41 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.FinancialAidDetailsParser.processContent: line 1029, column 1
Class.APEX2OBJECT_Parser.FinancialAidDetailsParser.inboundParser: line 980, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3QgUAI","a1U1N00000JG5rnUAD-Upsert failed. First exception on row 0; first error: DUPLICATE_VALUE, duplicate value found: Ethos_Id__c duplicates value on record with id: a1H1N000004ij5E: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3RUUAY","a1U1N00000JG5uXUAT-Upsert failed. First exception on row 0; first error: DUPLICATE_VALUE, duplicate value found: Ethos_Id__c duplicates value on record with id: a1H1N000004ij5O: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3S3UAI","{""Message"":""On a post you can not define a GUID. Parameter name: admissionApplicationsDto"",""Conflicts"":null,""IsEmpty"":false}"
"a1M1N000005e3SrUAI","a1U1N00000JG5w8UAD-Upsert failed. First exception on row 0; first error: DUPLICATE_VALUE, duplicate value found: Ethos_Id__c duplicates value on record with id: a1H1N000004ij5d: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3SwUAI","{""Message"":""On a post you can not define a GUID. Parameter name: admissionApplicationsDto"",""Conflicts"":null,""IsEmpty"":false}"
"a1M1N000005e3T6UAI","a1U1N00000JG5vwUAD-Upsert failed. First exception on row 0 with id 0031N000021nlDMQAY; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonAddressParser.inboundParser: line 509, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3UJUAY","a1U1N00000JG5ycUAD-Upsert failed. First exception on row 0; first error: DUPLICATE_VALUE, duplicate value found: Ethos_Id__c duplicates value on record with id: a1c1N00000Emusk: [] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3UxUAI","{""Message"":""On a post you can not define a GUID. Parameter name: admissionApplicationsDto"",""Conflicts"":null,""IsEmpty"":false}"
"a1M1N000005e3VHUAY","{""errors"":[{""code"":""admissionApplication"",""description"":""Unknown error code."",""message"":""Person ID cannot be changed on an existing application.""}]}"
"a1M1N000005e3XmUAI","a1U1N00000JG674UAD-Upsert failed. First exception on row 0; first error: DUPLICATE_VALUE, duplicate value found: Ethos_Id__c duplicates value on record with id: a1H1N000004ij6u: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3YzUAI","You have uncommitted work pending. Please commit or rollback before calling out 
 Class.Callout.httpCallout: line 89, column 1
Class.CalloutHandlerWrapper.StudentAdvisorRelationshipCalloutHandler.createRequest: line 1115, column 1
Class.SNHU_AdvisorCalloutBatch.execute: line 39, column 1"
"a1M1N000005e3Z0UAI","You have uncommitted work pending. Please commit or rollback before calling out 
 Class.Callout.httpCallout: line 89, column 1
Class.CalloutHandlerWrapper.StudentAdvisorRelationshipCalloutHandler.createRequest: line 1115, column 1
Class.SNHU_AdvisorCalloutBatch.execute: line 39, column 1"
"a1M1N000005e3Z1UAI","You have uncommitted work pending. Please commit or rollback before calling out 
 Class.Callout.httpCallout: line 89, column 1
Class.CalloutHandlerWrapper.StudentAdvisorRelationshipCalloutHandler.createRequest: line 1115, column 1
Class.SNHU_AdvisorCalloutBatch.execute: line 39, column 1"
"a1M1N000005e3ZEUAY","a1U1N00000JG67oUAD-Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3ZJUAY","a1U1N00000JG68ZUAT-Upsert failed. First exception on row 0 with id 0031N000021o4R0QAI; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonAddressParser.inboundParser: line 509, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3ZdUAI","{""errors"":[{""code"":""admissionApplication"",""description"":""Unknown error code."",""message"":""This person '1367696' is already enrolled in the program 'BSNII'""}]}"
"a1M1N000005e3ZiUAI","{""errors"":[{""code"":""admissionApplication"",""description"":""Unknown error code."",""message"":""This person '1426906' is already enrolled in the program 'BS.BAD'""}]}"
"a1M1N000005e3abUAA","a1U1N00000JG69cUAD-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 21 2019  9:57 AM  HOSSFELD, CAITLIN
<br>
<br>VPAA Scholarship. NORD needs to stay on for the duration of the program. contact the presidents office with any questions
<br>
<br>1.)	Student ID:  1130401 2.)	Name:  Oscar Bahati 3.)	Term:  19spday 4.)	Reason:  Per request of the president office 5.)	If there is a Credit Balance already on the account and the date it was created:  Currently owes a balance but the internal scholarship will most likely post within the next 24-48 hours creating a credit balance. (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3avUAA","a1U1N00000JG69qUAD-Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3b5UAA","a1U1N00000JG6B3UAL-Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3b0UAA","a1U1N00000JG6B0UAL-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 73553ba7-1783-48c8-b0fe-cb92414c7975 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3bAUAQ","a1U1N00000JG6AfUAL-Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3bPUAQ","a1U1N00000JG6BEUA1-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 602d0ffc-d6fd-4ea8-913a-300964ef7884 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3bKUAQ","a1U1N00000JG6B6UAL-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: a6cd55ca-32fc-4574-8c2c-0d0b41ec70da not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3bFUAQ","a1U1N00000JG6B8UAL-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 214ad5e6-8400-4154-a6b2-c8500a601483 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3bZUAQ","a1U1N00000JG6CSUA1-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 88417315-321d-4487-a437-a2ac7bacbb50 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3beUAA","a1U1N00000JG6DjUAL-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: e24265e6-4423-488f-b4ab-760621ecc0a0 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3bjUAA","a1U1N00000JG6DdUAL-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: c65dc0f7-0a18-4165-b5ef-d946fa476902 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3c3UAA","a1U1N00000JG6GPUA1-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 207234c9-aafd-4505-927a-c53e5716761c not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3c8UAA","a1U1N00000JG6HNUA1-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: b9ac1127-563c-4237-a583-dcd280897274 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3cDUAQ","a1U1N00000JG6J9UAL-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 609d9dc2-78b3-4502-a188-161d2762f040 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e3cIUAQ","a1U1N00000JG6JJUA1-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: e9499828-725a-40cc-987c-2fa71522076c not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
